Сургалтын_төлөвлөгөөний_дугаар,Хөтөлбөрийн_дугаар,Сургалтын_төлөвлөгөө,Хөтөлбөрийн_нэр,Хөтөлбөр_Батлагдсан_он
1e50a717c4febd75e03b348b0be851fa,07c74f614a24294cfc230d83dc6e5d2e,2022,Хичээл солилцооны хөтөлбөр,2021
7a50d83a1e70e9d96c3357438aed7a44,eb8f1fff473dad02daf00f34dbf651c7,2022,Хичээл солилцооны хөтөлбөр,2021
ec0bfd000f253eff3acb1043e1c06979,03a3a4d48590b7eab04cbb530b97cd0b,2015,Эрх зүй,2015
c5d9256689c43036581f781c61f26e50,03a3a4d48590b7eab04cbb530b97cd0b,2016,Эрх зүй,2015
32fdab6559cdfa4f167f8c31b9199643,03a3a4d48590b7eab04cbb530b97cd0b,2018,Эрх зүй,2015
2067e2650cd701ae71c68080f9dbbdc1,03a3a4d48590b7eab04cbb530b97cd0b,2019,Эрх зүй,2015
5dbc8390f17e019d300d5a162c3ce3bc,03a3a4d48590b7eab04cbb530b97cd0b,2023,Эрх зүй,2015
907edb0aa6986220dbffb79a788596ee,084c51d74fe69a0307d07b3e8e80f889,2017,ХЗС-ийн иргэнд зориулсан сургалт,2017
f356355c1634839cf42769e7f30905a3,d5265c8eaab5d2a3c8950229ad84bfa8,2013,Эрх зүй,2020
7e6ff0205749bc6025b51155e26f6ced,4e1580dbff6ba8a3fb8a667389991330,2022,ХЗС-ийн иргэнд зориулсан сургалт,2022
cc384c68ad503482fb24e6d1e3b512ae,2d660cb222773f3f71f68a75d44c06df,2022,ХЗС-ийн Иргэнд зориулсан сургалт,2022
853bb47a93581ead37b1bcd749d34787,08cda327d5a2d024772f420f85152d0f,2014,Эрх зүй,2023
d2a452edff079ca6980edcf54cc49945,887ad2f99171b115fe403a53769ca57c,2014,Эрх зүй,2023
d02e9bdc27a894e882fa0c9055c99722,1a9946a245d22beb2079b4b6abb237be,2015,Эрх зүй,2023
43c656628a4a479e108ed86f7a28a010,6d90ede1f2aed112bb7557b266777bf4,2014,Олон улсын эрх зүй,2023
033daef61ea8721921fbbeebb6f87313,84bbc5bb7bb5794d54f7760e35ef34fa,2014,Олон улсын эрх зүй,2023
07bb5fdef1ee99d35eaccce14f8b5540,9b6f7f3f6a1e1fb745f869d0b3b3d255,2023,ХЗС-ийн иргэнд зориулсан сургалт,2023
077b83af57538aa183971a2fe0971ec1,e9045211a5d993a3c7cbd0d1d7679683,2023,Эрх зүй /Орой/,2023
5a29503a4909fcade36b1823e7cebcf5,141e4ed6941c64ad2db564edef9833c2,2023,Эрх зүй /Эчнээ/,2023
b4baaff0e2f11b5356193849021d641f,8b2bde91c3c6d90e9a252377289ad843,2014,Бизнесийн сургуулийн ерөнхий суурь хөтөлбөр,2014
2bd235c31c97855b7ef2dc8b414779af,ba459ca334c9628a01f3f08a426f6ca7,2014,Маркетинг,2014
8c9a14ffebb7677d033ffce847991293,ba459ca334c9628a01f3f08a426f6ca7,2016,Маркетинг,2014
7261925973c9bf0a74d85ae968a57e5f,ba459ca334c9628a01f3f08a426f6ca7,2023,Маркетинг,2014
810462d01f318bd13e628a77fc3f92c0,ba459ca334c9628a01f3f08a426f6ca7,2023,Маркетинг,2014
7edfd52220e2032e7281061c82401195,071b05f038f41cdaf10e584de6ee2e19,2014,Худалдаа,2014
86b20716fbd5b253d27cec43127089bc,071b05f038f41cdaf10e584de6ee2e19,2016,Худалдаа,2014
aa0d2a804a3510442f2fd40f2100b054,071b05f038f41cdaf10e584de6ee2e19,2023,Худалдаа,2014
c10f48884c9c7fdbd9a7959c59eebea8,071b05f038f41cdaf10e584de6ee2e19,2023,Худалдаа,2014
0cdf61037d7053ca59347ab230818335,a67c2ce1e8a783bc0308571086ca4f7d,2014,Нягтлан бодох бүртгэл,2014
e8bf0f27d70d480d3ab793bb7619aaa5,a67c2ce1e8a783bc0308571086ca4f7d,2016,Нягтлан бодох бүртгэл,2014
78679495fe70bfa486d8aaff1a2e4aa9,a67c2ce1e8a783bc0308571086ca4f7d,2023,Нягтлан бодох бүртгэл,2014
a6b8deb7798e7532ade2a8934477d3ce,a67c2ce1e8a783bc0308571086ca4f7d,2023,Нягтлан бодох бүртгэл,2014
e5522f7ac7cd76f19b396595c9c25b40,af318cfd3625637fb536d29e8858bd35,2014,Зочлох үйлчилгээ,2014
3a246af2678dfad0d536e0a62cf49179,af318cfd3625637fb536d29e8858bd35,2023,Зочлох үйлчилгээ,2014
5e7d00134ba3a8b3e37edf5038bc51fc,af318cfd3625637fb536d29e8858bd35,2023,Зочлох үйлчилгээ,2014
09d37c08f7b129e96277388757530c72,d74f500bdee0627b71227550fb9e511f,2014,Даатгал,2014
0ffaca95e3e5242ba1097ad8a9a6e95d,d74f500bdee0627b71227550fb9e511f,2018,Даатгал,2014
4cfe94fcc9db2f0a16ba44fa5b71d8ec,d74f500bdee0627b71227550fb9e511f,2023,Даатгал,2014
6e4243f5511fd6ef0f03e9f386d54403,d74f500bdee0627b71227550fb9e511f,2023,Даатгал,2014
31c0c178a9fc26ffecffd8670e6d746d,a08fb5c39693c52b19c223eadcb360dc,2017,БС-ийн иргэнд зориулсан сургалт,2017
734e6bfcd358e25ac1db0a4241b95651,a5612d6ab80cc7a70786882b0c6c3ad7,2017,Санхүү,2014
7288251b27c8f0e73f4d7f483b06a785,a5612d6ab80cc7a70786882b0c6c3ad7,2018,Санхүү,2014
2f3926f0a9613f3c3cc21d52a3cdb4d9,a5612d6ab80cc7a70786882b0c6c3ad7,2019,Санхүү,2014
7ec0dbeee45813422897e04ad8424a5e,a5612d6ab80cc7a70786882b0c6c3ad7,2023,Санхүү,2014
fd4771e85e1f916f239624486bff502d,a5612d6ab80cc7a70786882b0c6c3ad7,2023,Санхүү,2014
dab49080d80c724aad5ebf158d63df41,e9532b88673e68e267dfa28817a41f03,2017,Банк,2018
0dbb3fb9a5cd1d5f8a9075b5bb8070aa,e9532b88673e68e267dfa28817a41f03,2018,Банк,2018
ccb1d57d7fa17c6bec423ffcabba9cd6,e9532b88673e68e267dfa28817a41f03,2019,Банк,2018
82debd8a12b498e765a11a8e51159440,e9532b88673e68e267dfa28817a41f03,2023,Банк,2018
dae3312c4c6c7000a37ecfb7b0aeb0e4,e9532b88673e68e267dfa28817a41f03,2023,Банк,2018
0397758f8990c1b41b81b43ac389ab9f,1b702052483fa050d2868410441faec3,2021,Бизнесийн сургуулийн иргэнд зориулсан хөтөлбөр,2020
a376802c0811f1b9088828288eb0d3f0,15912828c71ae2db5cb665b0e2fb5e28,2022,Хичээл солилцооны хөтөлбөр,2021
32f6c513b25df1c670753eb7335c4258,706cc82e1811f8008ef37aae09a12a53,2023,Менежмент,2023
25daeb9b3072e9c53f66a2196a92a011,706cc82e1811f8008ef37aae09a12a53,2023,Менежмент,2023
5b4e9aa703d0bfa11041debaa2d1b633,d4ad91d64f2542332b2e13a8eeda9711,2015,Нягтлан бодох бүртгэл ,2023
00c17237d011cca999f55a43db2ce040,412f24e81eab89416287a43e3c7e23b5,2015,Нягтлан бодох бүртгэл ,2023
16de63b2df373d5a9da881c8a1c58794,c6245ff7b80ebf51aa14746552a9db18,2015,Маркетинг,2023
6c7cd904122e623ce625613d6af337c4,de7953fe495f7c6c67d7cb8868797416,2015,Маркетинг,2023
add5aebfcb33a2206b6497d53bc4f309,aa8bd864da45dd6acd4dab5c3ce78d22,2015,Худалдаа,2023
7b6982e584636e6a1cda934f1410299c,129695c872eb01a500aa5a5ed3228968,2015,Худалдаа,2023
3557a86db669836730d946052d988e46,d22cfdd86446abcc3b75d800f6e9f192,2017,Хөрөнгийн үнэлгээ,2023
8a94ecfa54dcb88a2fa993bfa6388f9e,21b909791aa5af957e1bf626347c50c0,2017,Хөрөнгийн үнэлгээ,2023
132d6c1408f2492456848667346b54b6,865863f2ce6ee7d51939b05cb57e17eb,2017,Менежмент,2023
e92e1b476bb5262d793fd40931e0ed53,119bf8602f8afd347b2da022068992ed,2017,Менежмент,2023
81e3225c6ad49623167a4309eb4b2e75,3f3dcc8acd08196666b4292d843f9c8d,2016,"Гадаад худалдаа, гаалийн удирдлага",2023
4b17d3264fd9070a5be706c853ccd720,bdd00268281579f7d7a43db08d920470,2016,"Гадаад худалдаа, гаалийн удирдлага",2023
3eefceb8087e964f89c2d59e8a249915,18527fcaa8c4f40fa368946b18219f4a,2018,Хүний нөөцийн менежмент,2023
e41e164f7485ec4a28741a2d0ea41c74,9ab5538492c81376daf6358e4cade4aa,2015,Зочлох үйлчилгээ ,2023
848c4965359e617d5e16c924b4a85fd9,4f06b340856a0b8ea0ce3b08ceb29914,2015,Зочлох үйлчилгээ ,2023
db0513583c7b05237076d942baab7ce9,2da1a1ed2f0211685778760d55f757aa,2018,Санхүү,2023
412604be30f701b1b1e3124c252065e6,22a3e44057966cca9f556aa4fcf73d5a,2018,Санхүү,2023
6fe6a8a6e6cb710584efc4af0c34ce50,22a3e44057966cca9f556aa4fcf73d5a,2022,Санхүү,2023
ab81265d898ef7f38a3e95fc98c2a669,e2f317bb12b7a3525b89425f7cee9a8d,2014,Бизнесийн удирдлага,2023
828c3938b662961ed8f775ed638b97f2,dd47b8ae8450cea3d11fe774853027a2,2017,Менежмент Японы олон улсын их сургуулийн 1+1 хос дипломтой хамтарсан хөтөлбөр,2023
fe256faf97c200de0f7486ddf56c02f6,62cc684dfda1a63f2de55fe9055d2751,2023,Санхүү,2023
5d55e7c13b0f4d7cf9d5d55d3af329c8,c2ede765337cdfc4c1994d2428ecf055,2023,Нягтлан бодох бүртгэл,2023
d81f29a9985d0eb4adc0279e79a9ec75,2356acd07517337f7e7b6c1f90b6d26c,2023,Маркетинг,2023
5f11b27f131494a1c014fcced2f13165,1cf3a3a0cdbb745cb58bdf2f32f8ec5c,2023,Худалдаа,2023
bb03e43ffe34eeb242a2ee4a4f125e56,1bee690cbbbf267d0771ca8eb679fb3f,2014,ОУХНУС-ийн ерөнхий суурь хөтөлбөр,2014
b4944963b5c83d545c3d3022bcf03282,8caca7145c096cae529bdf717386dc4e,2015,Бүс нутаг судлал,2015
7a006957be65e608e863301eb98e1808,3ad215ea52d6d617ccc07afc61d81c84,2015,Бүс нутаг судлал,2015
dc6e224a8d74ce03bf301152d6e33e97,6d31371f3fc910a066d28a22f5e6afe2,2014,ОУХНУС-ийн иргэнд зориулсан сургалт,2014
ae3539867aaeec609a4260c6feb725f4,6d31371f3fc910a066d28a22f5e6afe2,2017,ОУХНУС-ийн иргэнд зориулсан сургалт,2014
2fd0fd3efa7c4cfb034317b21f3c2d93,8d85587d6382b97aaa6d6c294acfbf9b,2015,Олон улсын харилцаа,2017
6b050305727cf58f619ee76f40697abf,8d85587d6382b97aaa6d6c294acfbf9b,2017,Олон улсын харилцаа,2017
6dbd2699e8e7ec0047de2d5d1b28a75b,8d85587d6382b97aaa6d6c294acfbf9b,2018,Олон улсын харилцаа,2017
b5c24ab1ddc1aecd658a6cd39eb2362d,8d85587d6382b97aaa6d6c294acfbf9b,2023,Олон улсын харилцаа,2017
049671e28a386427e432b3370a22aae4,8b8bd1944abde102906dafeddb462de8,2017,Нийтийн удирдлага,2023
cefb500a9f3d05511296a719cffb21cf,8b8bd1944abde102906dafeddb462de8,2023,Нийтийн удирдлага,2023
0f089a3bcf38d052f7882d12b3923a82,2048cf58fd77dfc22888911f920c1e2b,2015,Нийтийн удирдлага,2022
9238b8c482371600b4448da21405865a,2048cf58fd77dfc22888911f920c1e2b,2022,Нийтийн удирдлага,2022
2edfeadfe636973b42d7b6ac315b896c,171df111b6d8506d20e5256f2e3ee4b8,2015,Нийтийн удирдлага,2022
b0c7ae2316c7e8214fd659e4bc8a0dea,df091bc115cca734b7289e398f2a6533,2014,Олон улсын харилцаа,2023
18cdf49ea54eec029238fcc95f76ce41,a9b2b8d8423f925827329e7e95faf3cf,2014,Олон улсын харилцаа,2023
01846ae470651e97d2f73fce979406a9,a9b2b8d8423f925827329e7e95faf3cf,2021,Олон улсын харилцаа,2023
eab9c5e9815adc4c40a6557495eed6d3,fa4a04a2afae7e04c0c4c9ae17b71c94,2015,Олон улсын эдийн засгийн харилцаа,2023
3366297a637d4a3a358dfc6faad2fcf5,fa4a04a2afae7e04c0c4c9ae17b71c94,2022,Олон улсын эдийн засгийн харилцаа,2023
a58337d1b8c98bf3225186673be3407b,bc95e9a735339b354a39616d5a788738,2020,Олон улсын харилцаа (Тайван 1+1),2023
cd3109c63bf4323e6b987a5923becb96,bc95e9a735339b354a39616d5a788738,2023,Олон улсын харилцаа (Тайван 1+1),2023
c2368d3d45705a56e51ec5940e187f8d,37f3716c918d0f6022b592beac05e3e5,2018,Нийтийн удирдлага,2023
a084f26f690dbc23a52e67027693f2b2,d162773b0fec48f8ce4a757cb1bb2575,2014,Олон улсын харилцаа,2023
bac49b876d5dfc9cd169c22ef5178ca7,d162773b0fec48f8ce4a757cb1bb2575,2023,Олон улсын харилцаа,2023
ac796a52db3f16bbdb6557d3d89d1c5a,0cbb6273ab63d939e7358a2c7999e626,2011,Монгол хэлний бэлтгэл анхан шат,2010
2f25f6e326adb93c5787175dda209ab6,0cbb6273ab63d939e7358a2c7999e626,2012,Монгол хэлний бэлтгэл анхан шат,2010
20c86a628232a67e7bd46f76fba7ce12,0cbb6273ab63d939e7358a2c7999e626,2016,Монгол хэлний бэлтгэл анхан шат,2010
ab541d874c7bc19ab77642849e02b89f,3eecbddd0fcc4b783def93415fc2cb69,2011,Монгол хэлний бэлтгэл дунд шат,2010
4e8412ad48562e3c9934f45c3e144d48,3eecbddd0fcc4b783def93415fc2cb69,2012,Монгол хэлний бэлтгэл дунд шат,2010
ce393994e8cf430867408678d1a5a9c8,3eecbddd0fcc4b783def93415fc2cb69,2016,Монгол хэлний бэлтгэл дунд шат,2010
bffc98347ee35b3ead06728d6f073c68,22f522a11c344a0995926f97a0172a3a,2011,Монгол хэлний бэлтгэл гүнзгий шат,2010
7a98af17e63a0ac09ce2e96d03992fbc,22f522a11c344a0995926f97a0172a3a,2016,Монгол хэлний бэлтгэл гүнзгий шат,2010
332647f433a1c10fa2e2ae04abfdf83e,3fda59a807c7eabdcc297a2afaa7e212,2014,Гадаад хэлний орчуулга/хятад хэл/,2015
79514e888b8f2acacc68738d0cbb803e,3fda59a807c7eabdcc297a2afaa7e212,2018,Гадаад хэлний орчуулга/хятад хэл/,2015
f2708856060b3b50379aeb13c54a563e,3fda59a807c7eabdcc297a2afaa7e212,2020,Гадаад хэлний орчуулга/хятад хэл/,2015
0ebf197205c00fc6e0aac7261a8c1bdc,d1ea5e4c729076b362f913a15dfa5997,2015,Нягтлан бодох бүртгэл,2015
8a56257ea05c74018291954fc56fc448,bfd7309d4d9edb952783a5dbf73f33cd,2015,Нягтлан бодох бүртгэл,2015
3fd60983292458bf7dee75f12d5e9e05,aa1728e0db45381dd1759c0463721727,2015,Даатгал,2015
b8af7d0fbf094517781e0382102d7b27,a83d45e9ffba98c8c270ba5f79d521ab,2015,Менежмент,2015
fc325d4b598aaede18b53dca4ecfcb9c,40fdbcd83a7f8cb6e613996d811cc073,2015,Маркетинг,2015
f9fd2624beefbc7808e4e405d73f57ab,eec3a7efbdc969611bb4ee56b457eebc,2014,"Багш, гадаад хэлний боловсрол (Англи хэл)",2015
68a9750337a418a86fe06c1991a1d64c,eec3a7efbdc969611bb4ee56b457eebc,2017,"Багш, гадаад хэлний боловсрол (Англи хэл)",2015
9c8661befae6dbcd08304dbf4dcaf0db,eec3a7efbdc969611bb4ee56b457eebc,2018,"Багш, гадаад хэлний боловсрол (Англи хэл)",2015
3a61ed715ee66c48bacf237fa7bb5289,5cf6a3abc1a0241191209fee8cbc25ec,2015,Боловсрол судлал,2015
5f268dfb0fbef44de0f668a022707b86,9e447ddc7d6092b397f507db1ed28311,2015,Гадаад хэлний боловсрол,2015
20479c788fb27378c2c99eadcf207e7f,99235e161f11c35f86d3ecb12a897728,2015,Менежмент,2015
a724b9124acc7b5058ed75a31a9c2919,82adbd49f66dfdc69320a8d9f19b7018,2015,Боловсрол судлал,2015
c02f9de3c2f3040751818aacc7f60b74,ab6a02d0e51a8c91c7d3b94d796008e0,2015,Гадаад хэлний боловсрол,2015
22722a343513ed45f14905eb07621686,5a5c15ce58a18b5677dd6fbfd40c4601,2015,"Санхүү, банк, даатгал/судалгааны, мэргэжлийн/",2015
8a50bae297807da9e97722a0b3fd8f27,8acd7662a2f4768f61c436de269519bf,2018,Боловсрол судлал,2015
544a4f59f691574154a60b8539ebf914,c791e6832117721eebbfe579db90d849,2018,Боловсрол судлал,2015
0d352b4d3a317e3eae221199fdb49651,16e9a2967ec40b49aec598aa875cbcc8,2017,Гадаад хэлний боловсрол,2015
528aecdf9cf67e516dfd5eaa675ccfd9,31615cbdec060e47b5573318d554f532,2018,Гадаад хэлний боловсрол,2015
39ae2ed11b14a4ccb41d35e9d1ba5d11,8ee708ae866cfe96b3dfef5f273c84ac,2016,Нягтлан бодох бүртгэл,2015
8d30aa96e72440759f74bd2306c1fa3d,647eba9c1c3f0a46a3569618d1a71bd1,2016,ЭС-ийн иргэнд зориулсан сургалт,2016
640258597cbc50037072712f964cf5d8,6250590a50b42633ab088c4da3ad2440,2016,"Багш, монгол хэл уран зохиолын боловсрол",2016
ddcb155487b88aaa80aed158006bdbdf,de4a6820e55848abf3b9dadc8f9c10d7,2017,Эрдэнэт сургуулийн ерөнхий суурь хөтөлбөр,2017
1fffeb2192215ea34ce0aab63650534a,38412877e0b3b242b93fbe94cd831293,2018,Санхүү,2018
5abdf8b8520b71f3a528c7547ee92428,67a9e9c28dd86b4cf76d2f6ac867746f,2018,Банк,2018
797134c3e42371bb4979a462eb2f042a,f8f26ffc61bc0ddaba4477d5460d602e,2018,Санхүү,2018
2a2717956118b4d223ceca17ce3865e2,fdf2051f18e3d37cac1fcc038d18c284,2018,Банк,2015
0141a8aedb1b53970fac7c81dac79fbe,67bae50f0d63025a5abdc90eb803899b,2018,"Олон улсын харилцаа/ОУХНУС болон Эрдэнэт сургуулийн ""2+2 "" жилийн хамтарсан хөтөлбөр",2018
50cf0763d8eb871776d4f28b39deb564,65cfbcedc8a4317a852237f0049585fb,2018,Хүний нөөцийн менежмент,2018
a5b93aaec935a59987f8a5f2280e7cd7,432e8aedc51b509d23b0df5231052955,2019,Гадаад хэлний орчуулга /япон хэл/,2019
70b8fe090143d5778c8a26ae17e21df5,413ba6453c04b0492fdd71934a6089fa,2018,Бизнесийн Менежмент,2018
1bf2efbbe0c49b9f567c2e40f645279a,a210f0013f9a65033b00c0e078fe99dd,2021,"Сэтгэл судлал /Эрдэнэт сургууль болон ШУС-ийн ""2+2"" жилийн хамтарсан хөтөлбөр/",2014
79cc30c73507cfc25d20fe7f7bcfd91b,a210f0013f9a65033b00c0e078fe99dd,2022,"Сэтгэл судлал /Эрдэнэт сургууль болон ШУС-ийн ""2+2"" жилийн хамтарсан хөтөлбөр/",2014
6d0c932802f6953f70eb20931645fa40,1f1ad73757890b3172b6ae1bd8323d54,2020,"Ажил мэргэжил судлал /1+1 ШУС, ЭС хамтарсан хөтөлбөр/ ",2020
0ac08910b7e81371887df3d62b8940ac,1f15ca80c22ca153a77a33cfccf0ac3a,2021,Нягтлан бодох бүртгэл,2018
45c68484c6fc509cb25bdfca881e5cd8,d804e9cdc62de5802f3bdfff694413fd,2022,"Багш, бага боловсрол",2021
a821a161aa4214f5ff5b8ca372960ebb,231bd2e786cbcbf335731549a6bae080,2022,"Багш, гадаад хэлний боловсрол (Англи хэл)",2021
1cc8a8ea51cd0adddf5dab504a285915,ec89306e1a48a573b239c03b98a127af,2022,"Багш, гадаад хэлний боловсрол (Орос хэл)",2021
f7dafc45da369f8581fdf3bd599075aa,0024c2ec25a2443f9870304d53ed3a99,2022,"Багш, монгол хэл уран зохиолын боловсрол",2021
b112ca4087d668785e947a57493d1740,f15b5c63667f0e70687a1a713b37a81c,2022,"Нийтийн удирдлага (Эрдэнэт сургууль болон ОУХНУС-ийн ""2+2"" жилийн хамтарсан хөтөлбөр)",2021
a5bad363fc47f424ddf5091c8471480a,d58021bfdbcdfb3ce836b806de587fa8,2022,"Багш, гадаад хэлний боловсрол (Англи хэл)",2021
af8d1eb220186400c494db7091e402b0,f5ae5a72fb9a1ddb9a9fa97fa901e747,2022,Бизнесийн менежмент /мэргэжлийн/,2022
c900ced7451da79502d29aa37ebb7b60,997d29ef2580416c14b480bf20aa22fe,2023,Менежмент,2023
3f998e713a6e02287c374fd26835d87e,7d1c64ce614117142547f8cad52c1cf1,2014,Ерөнхий суурь хөтөлбөр,2014
0d9095b0d6bbe98ea0c9c02b11b59ee3,7d1c64ce614117142547f8cad52c1cf1,2015,Ерөнхий суурь хөтөлбөр,2014
b21f9f98829dea9a48fd8aaddc1f159d,773c3973291b1f686f6ad5f19925f1c3,2014,Нягтлан бодох бүртгэл,2014
7b66e8931c93da8c88a0a8b6dec62f9e,773c3973291b1f686f6ad5f19925f1c3,2015,Нягтлан бодох бүртгэл,2014
08f38e0434442128fab5ead6217ca759,d6017c3034215961921149662f57f08e,2015,Нягтлан бодох бүртгэл,2015
03bfc1d4783966c69cc6aef8247e0103,cf4f5c4dec893c8e7f43985fe293766f,2015,Нягтлан бодох бүртгэл,2015
5265d33c184af566aeb7ef8afd0b9b03,cf4f5c4dec893c8e7f43985fe293766f,2021,Нягтлан бодох бүртгэл,2015
5da713a690c067105aeb2fae32403405,8e77be4584ec2dc6a12158ecb6818001,2014,Нягтлан бодох бүртгэл,2014
b105e5a192f80ef3ec4ee4756af089a3,8e77be4584ec2dc6a12158ecb6818001,2023,Нягтлан бодох бүртгэл,2014
ef72d53990bc4805684c9b61fa64a102,68d978f8279f5d5d098b0a67adc5f676,2014,"Санхүү, банк",2015
bdb6920adcd0457aa17b53b22963dad9,f94119ae6c3d40749b81ddf23e509457,2015,Маркетинг,2015
f5496252609c43eb8a3d147ab9b9c006,f94119ae6c3d40749b81ddf23e509457,2016,Маркетинг,2015
b6e710870acb098e584277457ba89d68,06494c159f47395b2cb531f928e7e99f,2014,Менежмент,2015
1091660f3dff84fd648efe31391c5524,188b1a9c032b69f7e2e0d6da3a643c7d,2015,Худалдаа,2015
a9986cb066812f440bc2bb6e3c13696c,48a13136ebad983ce1e817b266b912b4,2015,Нягтлан бодох бүртгэл,2015
8051a3c40561002834e59d566b7430cf,b9d8c7d2ad65831625f03b5b8ad0eb03,2015,Маркетинг,2015
5d0d5594d24f0f955548f0fc0ff83d10,b9d8c7d2ad65831625f03b5b8ad0eb03,2021,Маркетинг,2015
731ae30af8750c2d28720ea3c1f8c2b1,eee70ba842cc079162e14265cae7c880,2016,Маркетинг,2015
24ec8468b67314c2013d215b77034476,1f4b3b1cd89bca0a21a16153d9e0af1e,2017,Маркетинг,2015
5b4a2146246bc3a3a941f32225bbb792,ad97964e57123134ab3bda4fbc680150,2018,Санхүү,2017
2e1b24a664f5e9c18f407b2f9c73e821,f75b7ad99ffef830d019742a47ec02de,2018,Банк,2017
f461285987ddc0629f8a4ab6477642b5,f75b7ad99ffef830d019742a47ec02de,2023,Банк,2017
c5bbd980e5ab2c17413ec02bd757a9e5,11d3dede689f1552aa8fd0155ddfa738,2018,Санхүү,2017
ac4d17530106c3e3c2fb5e2dad0e51b7,11d3dede689f1552aa8fd0155ddfa738,2021,Санхүү,2017
8844c5f00372df2c3c4ee857c2451b45,2eb3e596146a910b60e65710689b8b48,2018,Санхүү,2017
6562c5c1f33db6e05a082a88cddab5ea,ad0fa9fa09c9df17d85112ca4e1b39bb,2019,ЗС-ийн иргэнд зориулсан сургалт,2019
48c00ae965e23b2869f8eaa13d2dcefa,4173a0c8bf397984ab9202a30fbc588f,2022,"Хүрээлэн буй орчин судлал (Завхан сургууль болон ХШУИС-ийн ""1+3"" дотоодын хамтарсан хөтөлбөр)",2021
d5cec1027063b70c834c16a86baca424,4173a0c8bf397984ab9202a30fbc588f,2023,"Хүрээлэн буй орчин судлал (Завхан сургууль болон ХШУИС-ийн ""1+3"" дотоодын хамтарсан хөтөлбөр)",2021
6adbe8b2ab3a52e619c526eff905468a,8bbb01ad720451fadcd3df13f7f40c8d,2022,"Ойн аж ахуй (Завхан сургууль болон ХШУИС-ийн ""1+3"" дотоодын хамтарсан хөтөлбөр)",2021
4f3d7d38d24b740c95da2b03dc3a2333,8bbb01ad720451fadcd3df13f7f40c8d,2023,"Ойн аж ахуй (Завхан сургууль болон ХШУИС-ийн ""1+3"" дотоодын хамтарсан хөтөлбөр)",2021
187acf7982f3c169b3075132380986e4,2544fea4fb70240835c6727669028660,2022,"Нийтийн удирдлага (Завхан сургууль болон ОУХНУС-ийн ""2+2"" жилийн хамтарсан хөтөлбөр)",2021
ee389847678a3a9d1ce9e4ca69200d06,6f1983745554307321b87b23c239de46,2023,Менежмент,2023
94f4ede62112b790c91d5e64fdb09cb8,983d1513344d5b9293a8d9e1aa0a1ec2,2015,Нягтлан бодох бүртгэл,2023
5c971edc0c2cc92fc99b5a3609450cb7,983d1513344d5b9293a8d9e1aa0a1ec2,2021,Нягтлан бодох бүртгэл,2023
5133aa1d673894d5a05b9d83809b9dbe,440439da30c08f0ca9912de3210e728a,2018,Санхүү,2023
84f5ddd735176becc72c3b1ff424149e,440439da30c08f0ca9912de3210e728a,2021,Санхүү,2023
e3b6fb0fd4df098162eede3313c54a8d,c54a163e4b62e59907698c08a773293a,2015,Маркетинг,2023
56d326d8139f904b679084778f1b3285,c54a163e4b62e59907698c08a773293a,2021,Маркетинг,2023
f1507aba9fc82ffa7cc7373c58f8a613,115e681fffbdfd64d600a04739dbf81c,2023,Маркетинг,2023
4fb8a7a22a82c80f2c26fe6c1e0dcbb3,9160619c7643da8f42a5ac6a3b0a9ddb,2022,Аялал жуулчлалын менежмент,2022
502cbcfede9f1df5528af4204f33e0c8,dea3dc67f4da83330bdf8b0f47685e92,2022,Нягтлан бодох бүртгэл,2022
ee39e503b6bedf0c98c388b7e8589aca,c3cedf8a7658c9cf1a249b5e69c06bd1,2022,Худалдаа,2022
8c53d30ad023ce50140181f713059ddf,eddfafab8d92c9146fe05443c54ec2c7,2022,Бизнесийн менежмент,2022
db8419f41d890df802dca330e6284952,241bfd81b64fd433d660fa3fbedd055f,2022,Маркетинг,2022
991327d63593b0ba2c45618bf81f6a64,ecd151126c6272313f73b3ff39c5cae0,2022,Зочлох үйлчилгээ,2022
57cd30d9088b0185cf0ebca1a472ff1d,87fca41abbbe99790412213cb438c813,2022,Санхүү,2022
ec16c57ed363c5ca91a3e5e5b88fe502,788be479ca742ec1c0c3e84b6d343d97,2022,Аялал жуулчлал,2022
8396b14c5dff55d13eea57487bf8ed26,9d03237273b48386fa47c90d5e3a9ad0,2022,Худалдаа,2022
4fe5149039b52765bde64beb9f674940,491e6f626aa21bb8453441b2130cda7c,2022,Аялал жуулчлалын менежмент,2022
94bb077f18daa6620efa5cf6e6f178d2,9d4d3500ad1d9dd90d760f654d19fd47,2022,Бизнесийн менежмент,2022
10ff0b5e85e5b85cc3095d431d8c08b4,1e06cfb9cbe526fd1645b121c465ca21,2022,Зочлох үйлчилгээ,2022
9f96f36b7aae3b1ff847c26ac94c604e,a815efce5f3a9e3bfb2f5c2d63d16bb6,2022,Маркетинг,2022
4ffbd5c8221d7c147f8363ccdc9a2a37,bc6bc08a06de37449f4b2cd6d8c66e42,2022,Худалдаа,2022
0b96d81f0494fde5428c7aea243c9157,3d401670feb0eb671fb99077b5bd0ab8,2021,Нягтлан бодох бүртгэл,2022
8e0384779e58ce2af40eb365b318cc32,3d401670feb0eb671fb99077b5bd0ab8,2022,Нягтлан бодох бүртгэл,2022
124c3e4ada4a529aa0fedece80bb42ab,ca1d146a02430ea169d82218007ca503,2022,Санхүү,2022
